4.24524E+01,3.83854E+02,1.00000E+06
-2.23582E+02,-2.57134E+03,7.94328E+05
-2.40768E+02,-2.72142E+03,6.30957E+05
-1.55028E+02,-3.39106E+03,5.01187E+05
-1.00409E+02,-4.39657E+03,3.98107E+05
-2.84384E+02,-5.40127E+03,3.16228E+05
4.28068E+01,-6.48319E+03,2.51189E+05
4.85624E+01,-8.28845E+03,1.99526E+05
1.42231E+02,-1.05266E+04,1.58489E+05
3.88068E+03,-2.21215E+04,1.25893E+05
8.37468E+01,-1.68841E+04,1.00000E+05
4.38080E+02,-2.08537E+04,7.94328E+04
7.30278E+02,-2.61910E+04,6.30957E+04
9.84758E+02,-3.30250E+04,5.01187E+04
8.68764E+02,-4.16148E+04,3.98107E+04
1.41317E+03,-5.22112E+04,3.16228E+04
1.77884E+03,-6.54116E+04,2.51189E+04
2.01950E+03,-8.19535E+04,1.99526E+04
2.41618E+03,-1.02990E+05,1.58489E+04
3.64037E+03,-1.27730E+05,1.25893E+04
4.18117E+03,-1.62256E+05,1.00000E+04
2.48324E+04,-2.00608E+05,7.94328E+03
2.73708E+04,-2.51347E+05,6.30957E+03
2.90898E+04,-3.15562E+05,5.01187E+03
3.39616E+04,-3.93883E+05,3.98107E+03
3.76670E+04,-4.96639E+05,3.16228E+03
4.26054E+04,-6.21696E+05,2.51189E+03
5.44370E+04,-7.78171E+05,1.99526E+03
6.96772E+04,-9.74842E+05,1.58489E+03
8.08116E+04,-1.21966E+06,1.25893E+03
1.05749E+05,-1.52913E+06,1.00000E+03
3.53217E+05,-1.87587E+06,7.94328E+02
4.00275E+05,-2.34529E+06,6.30957E+02
4.66670E+05,-2.91566E+06,5.01187E+02
5.52574E+05,-3.61842E+06,3.98107E+02
6.76537E+05,-4.53433E+06,3.16228E+02
8.27508E+05,-5.62224E+06,2.51189E+02
1.01785E+06,-6.94360E+06,1.99526E+02
1.20707E+06,-8.54530E+06,1.58489E+02
1.62520E+06,-1.08853E+07,1.25893E+02
1.34157E+06,-1.36619E+07,1.00000E+02
1.78595E+06,-1.43397E+07,7.94328E+01
5.64255E+06,-2.72920E+07,6.30957E+01
3.75107E+06,-2.34830E+07,5.20000E+01
5.51284E+06,-2.44174E+07,3.98107E+01
9.18029E+06,-3.31494E+07,3.16228E+01
1.27923E+07,-3.89771E+07,2.51189E+01
1.20744E+07,-5.94420E+07,1.99526E+01
1.63338E+07,-5.87176E+07,1.58489E+01
1.61580E+07,-6.66615E+07,1.25893E+01
2.60322E+07,-9.84744E+07,1.00000E+01
2.83639E+07,-1.31041E+08,7.94328E+00
1.81951E+07,-1.51462E+08,6.30957E+00
9.59375E+07,-1.91711E+08,5.01187E+00
4.57117E+07,-1.40246E+08,3.98107E+00
9.26648E+07,-2.20988E+08,3.16228E+00
3.29950E+08,-2.59451E+08,2.51189E+00
1.39141E+08,-1.23015E+08,1.99526E+00
1.46342E+07,-1.69918E+08,1.58489E+00
-1.12856E+09,-9.81454E+08,1.25893E+00
3.71750E+08,-4.26545E+08,1.00000E+00
8.30991E+08,-3.43680E+08,7.94328E-01
5.69930E+07,-1.66970E+08,6.30957E-01
4.18819E+08,-2.10731E+08,5.01187E-01
6.87326E+07,-9.94240E+08,3.98107E-01
